ID,BoroCode,Borough,CD,CDName,TaxBlock,TaxLot,FacName,FacAddress,ZipCode,FacType,FT_Decode,FT_Report,FT_Map,GroupType,GroupType_Decode,NewGroupType,NewGroupType_Decode,NewSgroup,NewSgroup_Decode,NewFacType,NewFT_Decode,Sgroup,Sgroup_Decode,Capacity,CapType,CT_Decode,CT_Report,Acreage,PKtoG8,G9toG12,AgencyOper,NewAgencyOper_Decode,AgencyOper_Report,AgencyOver,NewAgencyOver_Decode,AgencyOver_Report,CT2010,Tract2010,CouncilDis,SchoolDist,PolicePrct,HealthArea,BBL,XCoord,YCoord,SvcArea,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,City,State,County,Zip
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3317,1,PS 116 ELIZABETH L FARRELL,515 Knickerbocker Ave,11237,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,515,1,Day Care or Head Start Center Capacity,Children,,515,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,433,433,37,32,83,3300,3033170001,1007386,193616,L,40.69796982,-73.91665259,1,rooftop,515,Knickerbocker Ave,Brooklyn,NY,Kings County,11237
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2403,1,PS/MS 29 MELROSE SCHOOL,758 Courtlandt Ave,10451,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,733,1,Day Care or Head Start Center Capacity,Children,,733,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,69,69,17,7,40,3900,2024030001,1007383,238596,L,40.82164919,-73.91700163,1,rooftop,758,Courtlandt Ave,Bronx,NY,Bronx County,10451
1.03E+13,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,1510,1,PS/IS 137 RACHAEL JEAN MITCHELL,121 Saratoga Ave,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,300,1,Day Care or Head Start Center Capacity,Children,,300,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,373,373,41,23,73,3100,3015100001,1007369,187849,L,40.68222215,-73.91680847,1,rooftop,121,Saratoga Ave,Brooklyn,NY,Kings County,11233
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2267,15,PS 30 WILTON,510 E 141 St,10454,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,554,1,Day Care or Head Start Center Capacity,Children,,554,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,39,39,8,7,40,4500,2022670015,1007108,234038,L,40.8090917,-73.91722042,1,rooftop,510,E 141st St,Bronx,NY,Bronx County,10454
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2456,100,SHERIDAN ACADEMY FOR YOUNG LEADERS,1116 Sheridan Ave,10456,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,616,1,Day Care or Head Start Center Capacity,Children,,616,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,181.02,18102,16,9,44,3320,2024560100,1007072,242361,L,40.83205077,-73.9177289,1,rooftop,1116,Sheridan Ave,Bronx,NY,Bronx County,10456
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2456,100,FAMILY SCHOOL (THE),1116 Sheridan Ave,10456,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,520,1,Day Care or Head Start Center Capacity,Children,,520,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,181.02,18102,16,9,44,3320,2024560100,1007072,242361,L,40.83205077,-73.9177289,1,rooftop,1116,Sheridan Ave,Bronx,NY,Bronx County,10456
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3289,27,PS 86 THE IRVINGTON,220 Irving Ave,11237,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,455,1,Day Care or Head Start Center Capacity,Children,,455,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,431,431,37,32,83,3300,3032890027,1007042,194531,L,40.70074838,-73.91766016,1,rooftop,220,Irving Ave,Brooklyn,NY,Kings County,11237
1.03E+13,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,3535,16,PS 156 WAVERLY,104 Sutter Ave,11212,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,781,1,Day Care or Head Start Center Capacity,Children,,781,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,900,900,41,23,73,5600,3035350016,1007032,181766,L,40.6658429,-73.91823936,1,rooftop,104,Sutter Ave,Brooklyn,NY,Kings County,11212
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2446,43,PS 35 FRANZ SIEGEL,261 E 163 St,10451,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,651,1,Day Care or Head Start Center Capacity,Children,,651,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,183.02,18302,16,9,44,3320,2024460043,1007026,240948,L,40.8275041,-73.91799531,1,rooftop,261,E 163rd St,Bronx,NY,Bronx County,10456
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2446,43,GRANT AVENUE ELEMENTARY SCHOOL,250 E 164 St,10456,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,431,1,Day Care or Head Start Center Capacity,Children,,431,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,183.02,18302,16,9,44,3320,2024460043,1007026,240948,L,40.82833284,-73.91727676,1,rooftop,250,E 164th St,Bronx,NY,Bronx County,10456
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3358,1,PS 299 THOMAS WARREN FIELD,88 Woodbine St,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,381,1,Day Care or Head Start Center Capacity,Children,,381,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,399,399,34,32,83,3400,3033580001,1007001,190908,L,40.69103674,-73.9180532,1,rooftop,88,Woodbine St,Brooklyn,NY,Kings County,11221
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2229,12,PS 98 SHORAC KAPPOCK,512 W 212 St,10034,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,602,1,Day Care or Head Start Center Capacity,Children,,602,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,303,303,10,6,34,110,1022290012,1006980,255430,L,40.86793009,-73.91766822,1,rooftop,512,W 212th St,New York,NY,New York County,10034
1.03E+13,2,BX,205,BRONX COMMUNITY DISTRICT 5,2877,393,PS 109 SEDGWICK,1771 Popham Ave,10453,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,814,1,Day Care or Head Start Center Capacity,Children,,814,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,205.02,20502,14,9,46,2210,2028770393,1006671,249576,L,40.85152989,-73.91863124,1,rooftop,1771,Popham Ave,Bronx,NY,Bronx County,10453
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2480,8,PS/IS 218 R H DUAL LANG MAGNET,1220 Gerard Ave,10452,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,931,1,Day Care or Head Start Center Capacity,Children,,931,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,197,197,16,9,44,3320,2024800008,1006501,243746,L,40.83581824,-73.91991511,1,rooftop,1220,Gerard Ave,Bronx,NY,Bronx County,10452
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2411,119,PS 1 COURTLANDT SCHOOL,335 E 152 St,10451,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,680,1,Day Care or Head Start Center Capacity,Children,,680,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,67,67,17,7,40,3900,2024110119,1006493,237792,L,40.81897482,-73.91931191,1,rooftop,335,E 152nd St,Bronx,NY,Bronx County,10451
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2284,34,PS 179,468 E 140 St,10454,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,382,1,Day Care or Head Start Center Capacity,Children,,382,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,39,39,8,7,40,4500,2022840034,1006458,234057,L,40.80939894,-73.91987154,1,rooftop,468,E 140th St,Bronx,NY,Bronx County,10454
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2284,34,YOUNG LEADERS ELEMENTARY SCHOOL,468 E 140 St,10454,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,314,1,Day Care or Head Start Center Capacity,Children,,314,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,39,39,8,7,40,4500,2022840034,1006458,234057,L,40.80939894,-73.91987154,1,rooftop,468,E 140th St,Bronx,NY,Bronx County,10454
1.03E+13,3,BK,316,BROOKLYN COMMUNITY DISTRICT 16,1457,32,DR JACQUELINE PEEK-DAVIS SCHOOL,430 Howard Ave,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,208,1,Day Care or Head Start Center Capacity,Children,,208,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,363,363,41,23,73,5020,3014570032,1006419,184520,L,40.67285423,-73.9197565,1,rooftop,430,Howard Ave,Brooklyn,NY,Kings County,11233
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1548,19,PS 28 THE WARREN PREP ACADEMY,1001 Herkimer St,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,244,1,Day Care or Head Start Center Capacity,Children,,244,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,301,301,41,16,81,3600,3015480019,1006391,186446,L,40.6781614,-73.92021863,1,rooftop,1001,Herkimer St,Brooklyn,NY,Kings County,11233
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3287,1,PS 376,194 Harman St,11237,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,647,1,Day Care or Head Start Center Capacity,Children,,647,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,431,431,37,32,83,3300,3032870001,1006313,193585,L,40.69834943,-73.92024183,1,rooftop,194,Harman St,Brooklyn,NY,Kings County,11237
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2873,27,PS 199 THE SHAKESPEARE SCHOOL,1449 Shakespeare Ave,10452,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,788,1,Day Care or Head Start Center Capacity,Children,,788,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,213.02,21302,16,9,44,2220,2028730027,1006156,246561,L,40.84337085,-73.92044668,1,rooftop,1449,Shakespeare Ave,Bronx,NY,Bronx County,10452
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1518,1,PS 40 GEORGE W CARVER,265 Ralph Ave,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,334,1,Day Care or Head Start Center Capacity,Children,,334,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,379,379,41,16,81,3100,3015180001,1006133,187115,L,40.6801403,-73.92195857,1,rooftop,265,Ralph Ave,Brooklyn,NY,Kings County,11233
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3314,1,PS 75 MAYDA CORTIELLA,95 Grove St,11221,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,569,1,Day Care or Head Start Center Capacity,Children,,569,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,419,419,34,32,83,3400,3033140001,1006065,191852,L,40.69310175,-73.921042,1,rooftop,95,Grove St,Brooklyn,NY,Kings County,11221
1.03E+13,2,BX,204,BRONX COMMUNITY DISTRICT 4,2443,190,PS/MS 31 THE WILLIAM LLOYD GARRISON,250 E 156 St,10451,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,677,1,Day Care or Head Start Center Capacity,Children,,675,2,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,61,61,17,7,44,3800,2024430190,1006031,239003,L,40.82286248,-73.92103067,1,rooftop,250,E 156th St,Bronx,NY,Bronx County,10451
1.03E+13,2,BX,201,BRONX COMMUNITY DISTRICT 1,2280,40,PS 43 JONAS BRONCK,165 Brown Pl,10454,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,537,1,Day Care or Head Start Center Capacity,Children,,537,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,25,25,8,7,40,4500,2022800040,1005959,233092,L,40.80637046,-73.92135973,1,rooftop,165,Brown Pl,Bronx,NY,Bronx County,10454
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2226,41,WASHINGTON HEIGHTS ACADEMY,202 Sherman Ave,10034,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,425,1,Day Care or Head Start Center Capacity,Children,,425,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,293,293,10,6,34,110,1022260041,1005928,254626,L,40.86547408,-73.92132892,1,rooftop,202,Sherman Ave,New York,NY,New York County,10034
1.03E+13,2,BX,205,BRONX COMMUNITY DISTRICT 5,2882,130,PS 230 DR ROLAND N PATTERSON,275 Harlem River Park Bridge,10453,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,197,1,Day Care or Head Start Center Capacity,Children,,197,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,53,53,16,9,46,2210,2028820130,1005913,249705,L,40.8526349,-73.92127015,1,rooftop,275,Harlem River Park Brg,Bronx,NY,Bronx County,10453
1.03E+13,3,BK,317,BROOKLYN COMMUNITY DISTRICT 17,4648,1,PS 219 KENNEDY-KING,1060 Clarkson Ave,11212,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,581,1,Day Care or Head Start Center Capacity,Children,,581,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,886,886,41,18,67,5810,3046480001,1005808,179316,L,40.65919045,-73.9226567,1,rooftop,1060,Clarkson Ave,Brooklyn,NY,Kings County,11212
1.03E+13,3,BK,304,BROOKLYN COMMUNITY DISTRICT 4,3210,1,PS 123 SUYDAM,100 Irving Ave,11237,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,848,1,Day Care or Head Start Center Capacity,Children,,848,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,445,445,34,32,83,2200,3032100001,1005768,195800,L,40.70390485,-73.92257448,1,rooftop,100,Irving Ave,Brooklyn,NY,Kings County,11237
1.03E+13,1,MN,112,MANHATTAN COMMUNITY DISTRICT 12,2150,30,PS 5 ELLEN LURIE,3703 10 Ave,10034,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,681,1,Day Care or Head Start Center Capacity,Children,,681,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,299,299,10,6,34,110,1021500030,1005754,251771,L,40.86723,-73.924415,0.33,place,,,New York,NY,New York County,10034
1.03E+13,3,BK,303,BROOKLYN COMMUNITY DISTRICT 3,1490,1,PS 5 DR RONALD MCNAIR,820 Hancock St,11233,1001,Elementary School - Public,Elementary School - Public,Elementary School - Public,1,SCHOOLS,1,Educational Facilities,1a,Public Elementary and Secondary Schools,1a01,Public Elementary School ,11,Public Elementary and Secondary Schools,310,1,Day Care or Head Start Center Capacity,Children,,310,0,1,NYC Department of Education ,NYC DOE,1,NYC Department of Education ,NYC DOE,377,377,41,16,81,3100,3014900001,1005731,188965,L,40.68554575,-73.92260316,1,rooftop,820,Hancock St,Brooklyn,NY,Kings County,11233
